num	chr	marker	cm	bp	group	h	K
964	Chr04	04_50101328	128.467	50101328	4	h00963	NA
965	Chr04	04_50102583	128.467	50102583	4	h00964	NA
966	Chr04	04_50201325	128.751	50201325	4	h00965	0.235552169
967	Chr04	04_50271058	129.316	50271058	4	h00966	NA
968	Chr04	04_50281230	129.316	50281230	4	h00967	NA
969	Chr04	04_50301528	129.316	50301528	4	h00968	NA
970	Chr04	04_50389735	130.173	50389735	4	h00969	NA
971	Chr04	04_50401172	130.173	50401172	4	h00970	NA
972	Chr04	04_50411213	130.173	50411213	4	h00971	NA
973	Chr04	04_50460160	130.173	50460160	4	h00972	NA
974	Chr04	04_50472456	130.453	50472456	4	h00973	NA
975	Chr04	04_50495271	130.453	50495271	4	h00974	NA
976	Chr04	04_50502514	130.453	50502514	4	h00975	NA
977	Chr04	04_50464015	130.732	50464015	4	h00976	NA
978	Chr04	04_50481011	130.732	50481011	4	h00977	NA
979	Chr04	04_50496021	130.732	50496021	4	h00978	NA
980	Chr04	04_50435036	131.031	50435036	4	h00979	0.108565263
981	Chr04	04_50360588	136.685	50360588	4	h00980	0.064308883
982	Chr04	04_50373403	136.796	50373403	4	h00981	0.095430582
983	Chr04	04_50364957	136.908	50364957	4	h00982	0.121571429
984	Chr04	04_50383743	137.02	50383743	4	h00983	0.134516449
985	Chr04	04_50625244	139.404	50625244	4	h00984	0.205028836
986	Chr04	04_50781475	139.91	50781475	4	h00985	0.166279867
987	Chr04	04_50788235	140.194	50788235	4	h00986	0.202911535
988	Chr04	04_50939133	140.589	50939133	4	h00987	0.250702091
989	Chr04	04_50965875	140.813	50965875	4	h00988	0.444901786
990	Chr04	04_50879588	140.925	50879588	4	h00989	NA
991	Chr04	04_50882415	140.925	50882415	4	h00990	NA
992	Chr04	04_50970011	140.925	50970011	4	h00991	NA
993	Chr04	04_51039325	140.925	51039325	4	h00992	NA
994	Chr04	04_51046723	140.925	51046723	4	h00993	NA
995	Chr04	04_51239156	142.893	51239156	4	h00994	0.196506465
996	Chr04	04_51492465	143.751	51492465	4	h00995	0.24131315
997	Chr04	04_51598905	144.319	51598905	4	h00996	NA
998	Chr04	04_51636085	144.319	51636085	4	h00997	NA
999	Chr04	04_51716855	144.319	51716855	4	h00998	NA
1000	Chr04	04_51737469	144.542	51737469	4	h00999	NA
1001	Chr04	04_51746312	144.542	51746312	4	h01000	NA
1002	Chr04	04_51765706	144.654	51765706	4	h01001	NA
1003	Chr04	04_51803510	144.654	51803510	4	h01002	NA
1004	Chr04	04_51817159	144.654	51817159	4	h01003	NA
1005	Chr04	04_51886294	144.766	51886294	4	h01004	NA
1006	Chr04	04_51913854	144.766	51913854	4	h01005	NA
1007	Chr04	04_51741854	144.989	51741854	4	h01006	0.563616153
1008	Chr05	05_135650	0	135650	5	h01007	NA
1009	Chr05	05_74227	0	74227	5	h01008	NA
1010	Chr05	05_468712	0.575	468712	5	h01009	NA
1011	Chr05	05_633839	0.575	633839	5	h01010	NA
1012	Chr05	05_902433	1.14	902433	5	h01011	0.293499871
1013	Chr05	05_1340399	5.064	1340399	5	h01012	0.121128314
1014	Chr05	05_1727368	8.026	1727368	5	h01013	0.118452345
1015	Chr05	05_3525503	24.948	3525503	5	h01014	NA
1016	Chr05	05_3531115	24.948	3531115	5	h01015	NA
1017	Chr05	05_3537778	25.805	3537778	5	h01016	0.088253973
1018	Chr05	05_4393930	30.879	4393930	5	h01017	0.160564084
1019	Chr05	05_4436753	31.16	4436753	5	h01018	0.1226745
1020	Chr05	05_4489272	31.725	4489272	5	h01019	0.112156532
1021	Chr05	05_4678035	33.162	4678035	5	h01020	0.152150737
1022	Chr05	05_4795117	33.839	4795117	5	h01021	0.108065247
1023	Chr05	05_4844481	34.982	4844481	5	h01022	0.052563123
1024	Chr05	05_5048753	38.28	5048753	5	h01023	0.33124809
1025	Chr05	05_5183278	38.504	5183278	5	h01024	0.626720507
1026	Chr05	05_5367391	38.786	5367391	5	h01025	0.402113603
1027	Chr05	05_5802657	41.662	5802657	5	h01026	0.235928298
1028	Chr05	05_5893362	41.945	5893362	5	h01027	0.332700726
1029	Chr05	05_6089259	42.513	6089259	5	h01028	0.301445427
1030	Chr05	05_6235030	43.078	6235030	5	h01029	0.233030088
1031	Chr05	05_6352583	43.643	6352583	5	h01030	0.519154204
1032	Chr05	05_6824165	44.211	6824165	5	h01031	3.01101167
1033	Chr05	05_16444521	46.064	16444521	5	h01032	5.370594946
1034	Chr05	05_28514502	48.239	28514502	5	h01033	NA
1035	Chr05	05_28690054	48.239	28690054	5	h01034	NA
1036	Chr05	05_28828702	49.101	28828702	5	h01035	NA
1037	Chr05	05_28829034	49.101	28829034	5	h01036	NA
1038	Chr05	05_28890410	49.101	28890410	5	h01037	NA
1039	Chr05	05_29180819	49.101	29180819	5	h01038	NA
1040	Chr05	05_29213311	49.101	29213311	5	h01039	NA
1041	Chr05	05_30450048	49.959	30450048	5	h01040	1.113512779
1042	Chr05	05_30670018	50.239	30670018	5	h01041	NA
1043	Chr05	05_30701364	50.239	30701364	5	h01042	NA
1044	Chr05	05_31102800	50.811	31102800	5	h01043	NA
1045	Chr05	05_31323521	50.811	31323521	5	h01044	NA
1046	Chr05	05_31429682	50.811	31429682	5	h01045	NA
1047	Chr05	05_31433744	51.382	31433744	5	h01046	NA
1048	Chr05	05_31503117	51.382	31503117	5	h01047	NA
1049	Chr05	05_31952690	52.283	31952690	5	h01048	0.305116489
1050	Chr05	05_32027903	52.959	32027903	5	h01049	0.140187857
1051	Chr05	05_32075424	53.24	32075424	5	h01050	NA
1052	Chr05	05_32088641	53.24	32088641	5	h01051	NA
1053	Chr05	05_35078721	77.354	35078721	5	h01052	NA
1054	Chr05	05_35094118	77.354	35094118	5	h01053	NA
1055	Chr05	05_35141622	77.639	35141622	5	h01054	0.118254083
1056	Chr05	05_35161453	77.923	35161453	5	h01055	0.109680808
1057	Chr05	05_35246837	78.494	35246837	5	h01056	0.146134566
1058	Chr05	05_35287231	78.777	35287231	5	h01057	0.179305374
1059	Chr05	05_35040485	79.92	35040485	5	h01058	NA
1060	Chr05	05_35052544	79.92	35052544	5	h01059	NA
1061	Chr05	05_35063129	79.92	35063129	5	h01060	NA
1062	Chr05	05_35074270	79.92	35074270	5	h01061	NA
1063	Chr05	05_35002639	80.204	35002639	5	h01062	NA
1064	Chr05	05_35019863	80.204	35019863	5	h01063	NA
1065	Chr05	05_34516511	89.823	34516511	5	h01064	0.269429378
1066	Chr05	05_34655172	90.108	34655172	5	h01065	NA
1067	Chr05	05_34689537	90.108	34689537	5	h01066	NA
1068	Chr05	05_34706751	90.108	34706751	5	h01067	NA
1069	Chr05	05_35259280	92.757	35259280	5	h01068	NA
1070	Chr05	05_35267585	92.757	35267585	5	h01069	NA
1071	Chr05	05_35276248	92.757	35276248	5	h01070	NA
1072	Chr05	05_35624402	93.609	35624402	5	h01071	NA
1073	Chr05	05_35635288	93.609	35635288	5	h01072	NA
1074	Chr05	05_35642192	93.609	35642192	5	h01073	NA
1075	Chr05	05_35753153	93.894	35753153	5	h01074	0.330628141
1076	Chr05	05_35908419	94.465	35908419	5	h01075	0.266976665
1077	Chr05	05_36441920	96.501	36441920	5	h01076	0.192986429
1078	Chr05	05_36547516	97.353	36547516	5	h01077	0.129867132
1079	Chr05	05_36743876	98.799	36743876	5	h01078	0.21631699
1080	Chr05	05_35365654	103.442	35365654	5	h01079	NA
1081	Chr05	05_35367476	103.442	35367476	5	h01080	NA
1082	Chr05	05_35353503	110.214	35353503	5	h01081	NA
1083	Chr05	05_35390129	110.214	35390129	5	h01082	NA
1084	Chr05	05_35561613	110.785	35561613	5	h01083	0.327608673
1085	Chr05	05_35764613	111.357	35764613	5	h01084	0.374465612
1086	Chr05	05_36146434	112.326	36146434	5	h01085	NA
1087	Chr05	05_36156134	112.326	36156134	5	h01086	NA
1088	Chr05	05_36275302	112.326	36275302	5	h01087	NA
1089	Chr05	05_35894924	112.608	35894924	5	h01088	NA
1090	Chr05	05_35903694	112.608	35903694	5	h01089	NA
1091	Chr05	05_37363374	122.111	37363374	5	h01090	NA
1092	Chr05	05_37383849	122.111	37383849	5	h01091	NA
1093	Chr05	05_37427059	122.394	37427059	5	h01092	NA
1094	Chr05	05_37440246	122.394	37440246	5	h01093	NA
1095	Chr05	05_38100923	125.365	38100923	5	h01094	0.371252788
1096	Chr05	05_38248640	125.649	38248640	5	h01095	0.335271297
1097	Chr05	05_38910755	130.051	38910755	5	h01096	0.156006318
1098	Chr05	05_39010624	130.669	39010624	5	h01097	0.326583946
1099	Chr05	05_39065188	130.78	39065188	5	h01098	0.792136462
1100	Chr05	05_39187571	130.892	39187571	5	h01099	0.611992255
1101	Chr05	05_39224723	131.175	39224723	5	h01100	NA
1102	Chr05	05_39230405	131.175	39230405	5	h01101	NA
1103	Chr05	05_39595241	132.732	39595241	5	h01102	0.117225537
1104	Chr05	05_39594580	137.769	39594580	5	h01103	0.111431812
1105	Chr05	05_39721092	138.337	39721092	5	h01104	0.188895799
1106	Chr05	05_39888711	139.418	39888711	5	h01105	0.07868909
1107	Chr05	05_39877944	144.061	39877944	5	h01106	0.257144601
1108	Chr05	05_40170279	144.632	40170279	5	h01107	NA
1109	Chr05	05_40196976	144.632	40196976	5	h01108	NA
1110	Chr05	05_40206549	144.632	40206549	5	h01109	NA
1111	Chr05	05_40226382	144.915	40226382	5	h01110	NA
1112	Chr05	05_40243048	144.915	40243048	5	h01111	NA
1113	Chr05	05_40409914	144.915	40409914	5	h01112	NA
1114	Chr05	05_40676980	145.483	40676980	5	h01113	NA
1115	Chr05	05_40687192	145.483	40687192	5	h01114	NA
1116	Chr05	05_40853745	145.766	40853745	5	h01115	NA
1117	Chr05	05_40892245	145.766	40892245	5	h01116	NA
1118	Chr05	05_40973383	146.331	40973383	5	h01117	0.175136548
1119	Chr05	05_41396635	148.379	41396635	5	h01118	NA
1120	Chr05	05_41458219	148.379	41458219	5	h01119	NA
1121	Chr05	05_41484975	148.661	41484975	5	h01120	NA
1122	Chr05	05_41513066	148.661	41513066	5	h01121	NA
1123	Chr05	05_41514859	148.661	41514859	5	h01122	NA
1124	Chr05	05_41515475	148.661	41515475	5	h01123	NA
1125	Chr05	05_41520128	148.661	41520128	5	h01124	NA
1126	Chr05	05_41558221	148.944	41558221	5	h01125	NA
1127	Chr05	05_41560165	148.944	41560165	5	h01126	NA
1128	Chr05	05_41575649	149.226	41575649	5	h01127	NA
1129	Chr05	05_41616298	149.226	41616298	5	h01128	NA
1130	Chr05	05_41634827	149.794	41634827	5	h01129	NA
1131	Chr05	05_41635929	149.794	41635929	5	h01130	NA
1132	Chr05	05_41641184	149.794	41641184	5	h01131	NA
1133	Chr05	05_41704200	150.075	41704200	5	h01132	NA
1134	Chr05	05_41708580	150.075	41708580	5	h01133	NA
1135	Chr05	05_41793661	150.356	41793661	5	h01134	NA
1136	Chr05	05_41839197	150.356	41839197	5	h01135	NA
1137	Chr05	05_42079283	150.356	42079283	5	h01136	NA
1138	Chr05	05_42192508	150.356	42192508	5	h01137	NA
1139	Chr05	05_42218304	150.356	42218304	5	h01138	NA
1140	Chr06	06_105140	0	105140	6	h01139	NA
1141	Chr06	06_109808	0	109808	6	h01140	NA
1142	Chr06	06_168888	0	168888	6	h01141	NA
1143	Chr06	06_257229	0.568	257229	6	h01142	0.127117077
1144	Chr06	06_313293	1.136	313293	6	h01143	NA
1145	Chr06	06_318882	1.136	318882	6	h01144	NA
1146	Chr06	06_456827	1.701	456827	6	h01145	NA
1147	Chr06	06_463809	1.701	463809	6	h01146	NA
1148	Chr06	06_553968	1.982	553968	6	h01147	NA
1149	Chr06	06_587919	1.982	587919	6	h01148	NA
1150	Chr06	06_620484	1.982	620484	6	h01149	NA
1151	Chr06	06_1104580	5.429	1104580	6	h01150	0.156600057
1152	Chr06	06_1883729	9.939	1883729	6	h01151	0.166832452
1153	Chr06	06_1929265	10.222	1929265	6	h01152	0.13858589
1154	Chr06	06_4535394	32.637	4535394	6	h01153	0.172204016
1155	Chr06	06_4600186	32.921	4600186	6	h01154	0.235119718
1156	Chr06	06_4668942	33.205	4668942	6	h01155	NA
1157	Chr06	06_4674293	33.205	4674293	6	h01156	NA
1158	Chr06	06_4815021	33.711	4815021	6	h01157	0.239370948
1159	Chr06	06_4770282	33.934	4770282	6	h01158	NA
1160	Chr06	06_4773486	33.934	4773486	6	h01159	NA
1161	Chr06	06_4862868	34.499	4862868	6	h01160	0.315531333
1162	Chr06	06_5131455	35.067	5131455	6	h01161	0.561795314
1163	Chr06	06_4912811	35.403	4912811	6	h01162	NA
1164	Chr06	06_5000439	35.403	5000439	6	h01163	NA
1165	Chr06	06_4902934	35.738	4902934	6	h01164	0.231723836
1166	Chr06	06_6123958	42.821	6123958	6	h01165	0.211832776
1167	Chr06	06_6194567	43.102	6194567	6	h01166	0.166282401
1168	Chr06	06_6263905	43.955	6263905	6	h01167	0.082907695
1169	Chr06	06_6335923	44.807	6335923	6	h01168	0.294707145
1170	Chr06	06_6477796	45.088	6477796	6	h01169	NA
1171	Chr06	06_6483569	45.088	6483569	6	h01170	NA
1172	Chr06	06_6500197	45.088	6500197	6	h01171	NA
1173	Chr06	06_6568245	45.088	6568245	6	h01172	NA
1174	Chr06	06_6583789	45.653	6583789	6	h01173	0.089997491
1175	Chr06	06_6759145	46.803	6759145	6	h01174	NA
1176	Chr06	06_6780830	46.803	6780830	6	h01175	NA
1177	Chr06	06_6798108	46.803	6798108	6	h01176	NA
1178	Chr06	06_6825965	47.085	6825965	6	h01177	0.132076703
1179	Chr06	06_6919895	47.653	6919895	6	h01178	0.205362676
1180	Chr06	06_6989576	47.937	6989576	6	h01179	0.17293968
1181	Chr06	06_7046774	48.506	7046774	6	h01180	NA
1182	Chr06	06_7078527	48.506	7078527	6	h01181	NA
1183	Chr06	06_7105635	48.793	7105635	6	h01182	NA
1184	Chr06	06_7115237	48.793	7115237	6	h01183	NA
1185	Chr06	06_7229810	49.08	7229810	6	h01184	0.268959022
1186	Chr06	06_7513886	51.128	7513886	6	h01185	NA
1187	Chr06	06_7565541	51.128	7565541	6	h01186	NA
1188	Chr06	06_7747073	51.696	7747073	6	h01187	NA
1189	Chr06	06_7771875	51.696	7771875	6	h01188	NA
1190	Chr06	06_7812299	51.977	7812299	6	h01189	0.487140569
1191	Chr06	06_8045648	52.258	8045648	6	h01190	NA
1192	Chr06	06_8055568	52.258	8055568	6	h01191	NA
1193	Chr06	06_8336007	53.421	8336007	6	h01192	NA
1194	Chr06	06_8342631	53.421	8342631	6	h01193	NA
1195	Chr06	06_8347388	53.421	8347388	6	h01194	NA
1196	Chr06	06_9235393	55.506	9235393	6	h01195	0.225538559
1197	Chr06	06_9242568	55.791	9242568	6	h01196	NA
1198	Chr06	06_9329355	55.791	9329355	6	h01197	NA
1199	Chr06	06_9627036	57.557	9627036	6	h01198	0.188588918
1200	Chr06	06_10115405	59.898	10115405	6	h01199	0.186139729
1201	Chr06	06_12765451	76.09	12765451	6	h01200	0.085757106
1202	Chr06	06_12734458	80.038	12734458	6	h01201	0.091244288
1203	Chr06	06_12884123	80.895	12884123	6	h01202	NA
1204	Chr06	06_12891867	80.895	12891867	6	h01203	NA
1205	Chr06	06_12957938	81.177	12957938	6	h01204	0.139618994
1206	Chr06	06_12970702	81.461	12970702	6	h01205	NA
1207	Chr06	06_12982105	81.461	12982105	6	h01206	NA
1208	Chr06	06_12996051	81.461	12996051	6	h01207	NA
1209	Chr06	06_13439250	83.83	13439250	6	h01208	0.560970065
1210	Chr06	06_13970249	84.398	13970249	6	h01209	0.578743185
1211	Chr06	06_14033253	84.681	14033253	6	h01210	0.603420121
1212	Chr06	06_13474221	85.249	13474221	6	h01211	NA
1213	Chr06	06_13499595	85.249	13499595	6	h01212	NA
1214	Chr06	06_13743787	85.249	13743787	6	h01213	NA
1215	Chr06	06_13761643	85.249	13761643	6	h01214	NA
1216	Chr06	06_13805902	85.249	13805902	6	h01215	NA
1217	Chr06	06_13481540	85.361	13481540	6	h01216	1.574601819
1218	Chr06	06_13264621	86.218	13264621	6	h01217	NA
1219	Chr06	06_13345500	86.218	13345500	6	h01218	NA
1220	Chr06	06_13380548	86.218	13380548	6	h01219	NA
1221	Chr06	06_13385638	86.218	13385638	6	h01220	NA
1222	Chr06	06_13386205	86.218	13386205	6	h01221	NA
1223	Chr06	06_13407634	86.218	13407634	6	h01222	NA
1224	Chr06	06_13213840	89.839	13213840	6	h01223	NA
1225	Chr06	06_13304094	89.839	13304094	6	h01224	NA
1226	Chr06	06_13322062	89.839	13322062	6	h01225	NA
1227	Chr06	06_13331360	89.839	13331360	6	h01226	NA
1228	Chr06	06_13349402	89.839	13349402	6	h01227	NA
1229	Chr06	06_13035696	91.284	13035696	6	h01228	0.192174545
1230	Chr06	06_13450647	93.765	13450647	6	h01229	NA
1231	Chr06	06_13531795	93.765	13531795	6	h01230	NA
1232	Chr06	06_13614245	94.049	13614245	6	h01231	NA
1233	Chr06	06_13619561	94.049	13619561	6	h01232	NA
1234	Chr06	06_13635110	94.049	13635110	6	h01233	NA
1235	Chr06	06_13678374	94.049	13678374	6	h01234	NA
1236	Chr06	06_13757194	94.049	13757194	6	h01235	NA
1237	Chr06	06_13777230	94.161	13777230	6	h01236	0.206723769
1238	Chr06	06_14045326	95.304	14045326	6	h01237	0.159578984
1239	Chr06	06_14117408	96.156	14117408	6	h01238	0.124716357
1240	Chr06	06_16628914	111.393	16628914	6	h01239	NA
1241	Chr06	06_16669066	111.393	16669066	6	h01240	NA
1242	Chr06	06_16674718	111.393	16674718	6	h01241	NA
1243	Chr06	06_16686356	111.393	16686356	6	h01242	NA
1244	Chr06	06_16786363	111.968	16786363	6	h01243	0.574379605
1245	Chr06	06_17279629	112.474	17279629	6	h01244	NA
1246	Chr06	06_17296433	112.474	17296433	6	h01245	NA
1247	Chr06	06_17397339	113.15	17397339	6	h01246	0.116832778
1248	Chr06	06_17493804	114.293	17493804	6	h01247	NA
1249	Chr06	06_17555028	114.293	17555028	6	h01248	NA
1250	Chr06	06_17635208	114.517	17635208	6	h01249	0.202350562
1251	Chr06	06_17675043	115.369	17675043	6	h01250	0.270709408
1252	Chr06	06_17869446	115.762	17869446	6	h01251	NA
1253	Chr06	06_17872926	115.762	17872926	6	h01252	NA
1254	Chr06	06_18035654	115.762	18035654	6	h01253	NA
1255	Chr06	06_18079559	116.043	18079559	6	h01254	0.793640569
1256	Chr06	06_18481680	116.324	18481680	6	h01255	1.083968386
1257	Chr06	06_18854552	116.83	18854552	6	h01256	0.978125481
1258	Chr06	06_18582637	117.053	18582637	6	h01257	NA
1259	Chr06	06_18592436	117.053	18592436	6	h01258	NA
1260	Chr06	06_18802909	117.053	18802909	6	h01259	NA
1261	Chr06	06_18927980	117.053	18927980	6	h01260	NA
1262	Chr06	06_19051994	117.053	19051994	6	h01261	NA
1263	Chr06	06_18864382	117.276	18864382	6	h01262	0.731899854
1264	Chr06	06_19249081	117.894	19249081	6	h01263	0.350989922
1265	Chr06	06_19275710	118.229	19275710	6	h01264	NA
1266	Chr06	06_19291950	118.229	19291950	6	h01265	NA
1267	Chr06	06_19369334	118.229	19369334	6	h01266	NA
1268	Chr06	06_20712564	118.229	20712564	6	h01267	NA
1269	Chr06	06_19585884	118.453	19585884	6	h01268	2.51964614
1270	Chr06	06_19583772	118.676	19583772	6	h01269	NA
1271	Chr06	06_19676661	118.676	19676661	6	h01270	NA
1272	Chr06	06_20707785	118.676	20707785	6	h01271	NA
1273	Chr06	06_20860069	118.957	20860069	6	h01272	NA
1274	Chr06	06_20901550	118.957	20901550	6	h01273	NA
1275	Chr06	06_20944761	118.957	20944761	6	h01274	NA
1276	Chr06	06_21136539	119.181	21136539	6	h01275	1.452147965
1277	Chr06	06_21363883	119.292	21363883	6	h01276	1.285902461
1278	Chr06	06_21512079	119.575	21512079	6	h01277	0.28867568
1279	Chr06	06_21500106	119.798	21500106	6	h01278	NA
1280	Chr06	06_21548965	119.798	21548965	6	h01279	NA
1281	Chr06	06_24921111	120.306	24921111	6	h01280	NA
1282	Chr06	06_29408231	120.306	29408231	6	h01281	NA
1283	Chr06	06_33355514	120.699	33355514	6	h01282	NA
1284	Chr06	06_34731188	120.699	34731188	6	h01283	NA
1285	Chr06	06_34754425	120.699	34754425	6	h01284	NA
1286	Chr06	06_38745490	120.699	38745490	6	h01285	NA
1287	Chr06	06_34434873	120.81	34434873	6	h01286	38.73809102
1288	Chr06	06_38762754	120.922	38762754	6	h01287	19.60337643
1289	Chr06	06_38952015	121.257	38952015	6	h01288	0.619809462
1290	Chr06	06_38876453	121.369	38876453	6	h01289	NA
1291	Chr06	06_38935939	121.369	38935939	6	h01290	NA
1292	Chr06	06_39416109	122.231	39416109	6	h01291	NA
1293	Chr06	06_39692261	122.231	39692261	6	h01292	NA
1294	Chr06	06_40034343	122.514	40034343	6	h01293	NA
1295	Chr06	06_40107502	122.514	40107502	6	h01294	NA
1296	Chr06	06_40514703	122.514	40514703	6	h01295	NA
1297	Chr06	06_40574276	122.514	40574276	6	h01296	NA
1298	Chr06	06_41643576	122.795	41643576	6	h01297	NA
1299	Chr06	06_41651256	122.795	41651256	6	h01298	NA
1300	Chr06	06_41914603	123.075	41914603	6	h01299	NA
1301	Chr06	06_42006501	123.075	42006501	6	h01300	NA
1302	Chr06	06_42053775	123.075	42053775	6	h01301	NA
1303	Chr06	06_42086653	123.64	42086653	6	h01302	0.246791379
1304	Chr06	06_42460219	124.498	42460219	6	h01303	NA
1305	Chr06	06_42490852	124.498	42490852	6	h01304	NA
1306	Chr06	06_42785702	124.498	42785702	6	h01305	NA
1307	Chr06	06_43314738	124.498	43314738	6	h01306	NA
1308	Chr06	06_43332039	124.498	43332039	6	h01307	NA
1309	Chr06	06_43410522	124.498	43410522	6	h01308	NA
1310	Chr06	06_43413685	124.498	43413685	6	h01309	NA
1311	Chr06	06_43439776	124.498	43439776	6	h01310	NA
1312	Chr06	06_43656009	124.498	43656009	6	h01311	NA
1313	Chr06	06_44270622	124.78	44270622	6	h01312	1.148813305
1314	Chr06	06_44304176	125.064	44304176	6	h01313	NA
1315	Chr06	06_44325903	125.064	44325903	6	h01314	NA
1316	Chr06	06_44362382	125.348	44362382	6	h01315	NA
1317	Chr06	06_44386094	125.348	44386094	6	h01316	NA
1318	Chr06	06_44476650	125.348	44476650	6	h01317	NA
1319	Chr06	06_44535113	125.348	44535113	6	h01318	NA
1320	Chr06	06_44608058	125.631	44608058	6	h01319	NA
1321	Chr06	06_44648195	125.631	44648195	6	h01320	NA
1322	Chr06	06_44666036	126.199	44666036	6	h01321	NA
1323	Chr06	06_44722286	126.199	44722286	6	h01322	NA
1324	Chr06	06_44785690	126.199	44785690	6	h01323	NA
1325	Chr06	06_44773151	126.482	44773151	6	h01324	NA
1326	Chr06	06_44853236	126.482	44853236	6	h01325	NA
1327	Chr06	06_44857859	126.482	44857859	6	h01326	NA
1328	Chr06	06_44863585	126.482	44863585	6	h01327	NA
1329	Chr06	06_44887826	126.482	44887826	6	h01328	NA
1330	Chr06	06_44923407	126.482	44923407	6	h01329	NA
1331	Chr06	06_44928640	126.482	44928640	6	h01330	NA
1332	Chr06	06_45040817	126.482	45040817	6	h01331	NA
1333	Chr06	06_44951843	126.593	44951843	6	h01332	0.491610368
1334	Chr06	06_45055022	127.161	45055022	6	h01333	NA
1335	Chr06	06_45059098	127.161	45059098	6	h01334	NA
1336	Chr06	06_45148486	127.161	45148486	6	h01335	NA
1337	Chr06	06_46355495	128.607	46355495	6	h01336	0.524425351
1338	Chr06	06_46798740	130.677	46798740	6	h01337	0.155919882
1339	Chr06	06_46826197	130.958	46826197	6	h01338	0.098312834
1340	Chr06	06_46865268	131.353	46865268	6	h01339	NA
1341	Chr06	06_46917151	131.353	46917151	6	h01340	NA
1342	Chr06	06_46947259	131.353	46947259	6	h01341	NA
1343	Chr06	06_47384170	132.144	47384170	6	h01342	1.073310288
1344	Chr06	06_47205612	132.256	47205612	6	h01343	1.04923672
1345	Chr06	06_47404269	132.65	47404269	6	h01344	0.331307337
1346	Chr06	06_47466999	133.046	47466999	6	h01345	0.159039367
1347	Chr06	06_47449116	133.158	47449116	6	h01346	0.155194505
1348	Chr06	06_47525380	133.664	47525380	6	h01347	NA
1349	Chr06	06_47529941	133.664	47529941	6	h01348	NA
1350	Chr06	06_47601655	133.664	47601655	6	h01349	NA
1351	Chr06	06_47730197	133.664	47730197	6	h01350	NA
1352	Chr06	06_47732047	133.887	47732047	6	h01351	0.099405215
1353	Chr06	06_47883506	134.682	47883506	6	h01352	NA
1354	Chr06	06_48054023	134.682	48054023	6	h01353	NA
1355	Chr06	06_47885363	134.794	47885363	6	h01354	0.940986882
1356	Chr06	06_48117781	135.412	48117781	6	h01355	0.265023588
1357	Chr06	06_48195380	135.916	48195380	6	h01356	0.121291171
1358	Chr06	06_48205305	136.028	48205305	6	h01357	NA
1359	Chr06	06_48303990	136.028	48303990	6	h01358	NA
1360	Chr06	06_48314801	136.363	48314801	6	h01359	0.081785172
1361	Chr06	06_48395681	136.979	48395681	6	h01360	0.095426342
1362	Chr06	06_48429329	137.544	48429329	6	h01361	0.08810708
1363	Chr06	06_48495242	138.109	48495242	6	h01362	0.112729466
1364	Chr06	06_48600124	139.073	48600124	6	h01363	0.065473583
1365	Chr06	06_48606392	139.356	48606392	6	h01364	0.039788822
1366	Chr06	06_48655896	140.218	48655896	6	h01365	0.149930929
1367	Chr06	06_48724262	140.5	48724262	6	h01366	0.24162033
1368	Chr06	06_48778203	140.724	48778203	6	h01367	0.197445026
1369	Chr06	06_48934134	141.736	48934134	6	h01368	0.12246264
1370	Chr06	06_49589659	148.952	49589659	6	h01369	0.081611898
1371	Chr06	06_49630554	149.517	49630554	6	h01370	NA
1372	Chr06	06_49645996	149.517	49645996	6	h01371	NA
1373	Chr06	06_49649621	149.517	49649621	6	h01372	NA
1374	Chr06	06_49690142	150.082	49690142	6	h01373	0.06657232
1375	Chr06	06_49707587	150.366	49707587	6	h01374	NA
1376	Chr06	06_49713261	150.366	49713261	6	h01375	NA
1377	Chr06	06_49877389	152.121	49877389	6	h01376	0.198735203
1378	Chr06	06_49962799	152.402	49962799	6	h01377	0.716637011
1379	Chr06	06_50280139	152.683	50280139	6	h01378	0.607228032
1380	Chr06	06_50402474	154.12	50402474	6	h01379	0.204172624
1381	Chr06	06_50586059	154.688	50586059	6	h01380	NA
1382	Chr06	06_50588869	154.688	50588869	6	h01381	NA
1383	Chr06	06_50664450	154.971	50664450	6	h01382	0.223302157
1384	Chr06	06_50819208	155.833	50819208	6	h01383	NA
1385	Chr06	06_50825573	155.833	50825573	6	h01384	NA
1386	Chr06	06_50833232	156.405	50833232	6	h01385	NA
1387	Chr06	06_50841438	156.405	50841438	6	h01386	NA
1388	Chr06	06_50855071	156.405	50855071	6	h01387	NA
1389	Chr06	06_50892337	156.405	50892337	6	h01388	NA
1390	Chr06	06_50910690	156.405	50910690	6	h01389	NA
1391	Chr06	06_50916729	156.405	50916729	6	h01390	NA
1392	Chr06	06_50918882	156.405	50918882	6	h01391	NA
1393	Chr06	06_50946046	156.973	50946046	6	h01392	NA
1394	Chr06	06_50955567	156.973	50955567	6	h01393	NA
1395	Chr06	06_50970324	156.973	50970324	6	h01394	NA
1396	Chr06	06_50974466	156.973	50974466	6	h01395	NA
1397	Chr06	06_50983332	156.973	50983332	6	h01396	NA
1398	Chr06	06_51015200	156.973	51015200	6	h01397	NA
1399	Chr06	06_51083464	156.973	51083464	6	h01398	NA
1400	Chr06	06_51140205	157.544	51140205	6	h01399	0.082479653
1401	Chr06	06_51158832	157.828	51158832	6	h01400	NA
1402	Chr06	06_51163379	157.828	51163379	6	h01401	NA
